	Akap8l	Atf3	Batf3	Bcl6	Bhlhe40	Creb3l1	Crem	Dmrta1	Dot1l	E2f3	Egr1	Epas1	Ets2	Etv6	Fiz1	Fos	Fosb	Fosl2	Foxa1	Foxo1	Hey1	Hivep1	Hoxa5	Ikzf2	Ikzf3	Irf1	Irf7	Jun	Junb	Jund	Kdm2b	Klf10	Klf13	Klf2	Klf6	Lin54	Mafk	Max	Mlxip	Mlxipl	Mycn	Nfat5	Nfil3	Nfkb1	Nfkb2	Nr1d1	Nr1d2	Nr3c1	Nr4a2	Pa2g4	Phf21a	Plagl2	Purb	Rbpj	Rbpjl	Relb	Rora	Scrt1	Skil	Stat3	Stat5a	Tcf7	Tcf7l1	Tcf7l2	Thap3	Trafd1	Zbtb21	Zbtb37	Zeb1	Zfp110	Zfp131	Zfp341	Zfp608	Zfp709	Zfp712	Zfp768	Zhx1	Zkscan3	Znf512b
Neurl3	0	0	0	0.62925	0.56217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76379	-0.63266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfat5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.72842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfil3	0	0	0	0.7961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.62694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95737	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkb2	0	0	0	0	0.048909	0	0.38718	0	0.80023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98724	0	0	0	0.34006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbib	0	0	0	0	0.50078	0	0	0	0.44402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbie	0	0	0	0	0.7106	0	0	0	0.12022	0	0	0	0	0	0	0	0.3485	0	0	0	0	0.54765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nif3l1	0	0	0	0.85788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.84883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp3	0	0	0	0	0	0	0	0	0.72167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nme1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nmnat2	0	0	0	0	0	0	0	0	0	0	0	0.15251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nmnat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nos2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.88841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48923	0	0	0	0	0	0	0	0	0
Notch2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69866	0	0	0	0	0	0	-0.1179	0	0	0	0	0	0	0	0	0	0	0	0	0.87817	0	0.83062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npm1	0	0	0	0	0	0	0	0	0	0	0	0	0.2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85296	0	0	0	0	0	0	0	0	0	0	0	0	0
Nptn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr1d1	0	0.90076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93027	0	0	0	0	0	0	0.91536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93691	0	0	0	0	0	0	0	0	0	0	0	0	-0.9015	0	0	0	0	0	0	0	0	0
Nr1d2	0	0	0	0.9914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081661	0	0	0	0	0	0	0.089825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr3c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a2	0	0	0	0.74886	0	0	0	0	0	0	0.79751	0	0.84737	0	0	0	0.91974	0.88654	0	0	0	0	0	0	-0.48225	0	0	0	0	0	0	0	0	0	-0.030508	0.58621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrgn	0	0	0	-0.25146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87817	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.37061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69078	0	0	0	0	0	0	0	0	0	0	0	0.93967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nt5c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77407	0	0	0	0	0	0	0	0	0
Oasl2	0	0	0	0	0	0	0	0.27315	0	0	0	0	0	0	0	0	0	0	0	0	0.35904	0	0	0.63066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91144	0	0	0	0	0	0	0	0	0	-0.81441	0	0.53208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9976	0	0	0.55338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odf2l	0	0	0	-0.53101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82613	0	0	0	0	0	0	0	0	0	0	0.91144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogdhl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Optn	0	0	0	0.81828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82859	0	0	0	0	0	0	0	0	0
Orai1	0	0	0	0.86533	0.39508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74017	0	0	0	0	0	0	0.75365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75735	0	0	0	0	0	0	0.90489	0	0	0.57234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74718	0	0	0	0	0	0	0	0
Ostf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85696	0	0	0	0.19671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otulin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.86597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2039	0	0.96737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxct1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70355	-0.15527	0	0	0	0	0	0	0	0	0	0	0.6002	0.73867	0	0	0	-0.30768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2ry1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98035	0	0	0	0	0	0
Pa2g4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.68104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44032	0	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paxbp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79958	0	0	0	0	0	0	0	0.91974	0	0	0	0.9634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcbd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcf11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pclo	0	0.80118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcyt1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.73461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdcd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65936	0.25312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.49963	0	0	0	0	0	0	0	0	0
Pde1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde4a	0	0	0	0.83648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.089436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde4b	0	0	0	0.6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75254	0	0	0.25732	0	0.23334	0.57186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053755	0	0	0	0	0	0	0	0	-0.098457	0	0.89533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde4dip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95347	0	0	0	0	0	0	0	0	0	0	0	-0.3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53535	0	0	0	0	0	0	0	0	0.27124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25347	0	0	0	0	0	0	0	0	0	0	0.93967	-0.38481	0	0	0	0	0	0	0	0	0	0	0	0.8088	0	0	0	0	0	0	0	0	0
Peak1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93691	0	0.65975	0	0	0	0	0	0	0	0	0	0	0	0.98563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97853	0	0	0	-0.67247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peg13	0	0	0	0	0.79925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26147	0	0	0	0	0	0	0	0	0	0	0.15545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfkfb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31155	0	0	0	0	0	0	0	0	0	0	0	0	0.17879	0	0	0	0	0	0	-0.65859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfkp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74319	0	0	0.028888	0.77364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfn1	0	0	0	0	0	0	0	0	0	0	0	-0.21723	0.85888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf21a	0	0	0	0.64825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11309	0	0	0	0	0.80383	0	0	0	0	0	0	0	0	0	0.91536	0	0	0	0.31242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phpt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.12432	0	0	0	0	0	0	0
Pigl	0	0	0	-0.2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92777	0	0	0	0	0	0	0	0	0	0	0.92205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pik3r1	0	0	0	0	0	0	0	0	0	0	0	0	0.53562	0	0	0	0	0	0.79651	0	0	0	0	0	0	0	0.79529	0	0	0	0	0	0	0.8595	0	0	0	0	0	0	0	0	0	0	-0.13833	0	0	0	0.30656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pik3r5	0	0	0	0	0	0	0	0	0	0	-0.6186	0	0	0	0	0	0	0	0	0.083188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pim1	0	0	0	-0.84224	0.30578	0	0.40986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37373	0	0	0	0	0	0	0.12359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pitpnc1	0	0	0	0	0	0	0	0	0	0	0	-0.068479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pja1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47725	0	0	0	0	0	0	0	0	0	0	0	0	0
Plagl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56452	0	0	0	0	0	0	0	0	0	0	0	0.83309	0	0	0	0	0	0	0
Plcxd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44741	0	0	0	0	0	0	0	0	0	0	0	0.66634	0	0	0	0	0.8447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95977	-0.29022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36641	0	0	0	0	0	-0.5911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89907	0	0	0	0	0.92777	0.36797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhg5	0	0	0.86261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29878	0	0	0	0	0	0	0	0	0.56418	-0.20561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plk4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plxdc2	0	0.17672	0	-0.86315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16874	0	0	0	-0.82038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98249	0	0	0	0	0	0	0	0	0	0	0.91758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pmepa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Podnl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poldip3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
