TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp1	Bbs9	0.97546	50.62	0.625	rgb(224, 98, 99)	1.9936	None
Dach2	Bmyc	0.17357	32.3	0.296	rgb(220,160,161)	1.6268	2,2
Nme2	Bola2	0.81326	48.3	0.3	rgb(220,160,160)	1.9471	2,2
Nme2	C1qbp	0.98563	50.67	0.667	rgb(224, 90, 91)	1.9946	2,2
Zfp1	C430002N11Rik	0.16874	33.18	0.175	rgb(219,184,184)	1.6444	2,2
Zfp1	Cacnb1	0.91536	50.38	0.375	rgb(221,145,146)	1.9888	None
Zfp1	Calca	0.34149	35.47	0.473	rgb(222,127,128)	1.6902	2,2
Zfp1	Car8	0.89854	50.27	0.266	rgb(220,166,167)	1.9866	None
Zfp1	Ccdc11	0.61948	43.27	0.275	rgb(220,165,165)	1.8464	2,2
Zfp1	Ccr4	0.99984	50.92	0.923	rgb(227, 41, 42)	1.9996	None
Zfp1	Ccr8	0.99385	50.74	0.737	rgb(225, 76, 78)	1.996	None
Zfp1	Ccr9	0.16151	33.1	0.104	rgb(218,197,197)	1.6428	None
Zfp1	Cd101	0.92544	50.42	0.418	rgb(222,137,138)	1.9896	None
Zfp1	Cd274	0.020645	30.35	0.345	rgb(221,151,152)	1.5877	2,2
Zfp1	Cd3g	0.99702	50.79	0.794	rgb(226, 65, 67)	1.997	None
Zfp1	Cdk2	0.072359	31.3	0.305	rgb(220,159,159)	1.6067	2,2
Zfp1	Cdkl3	0.88724	49.66	0.656	rgb(224, 92, 93)	1.9744	None
Zfp1	Celsr1	0.92075	50.4	0.401	rgb(221,140,141)	1.9892	None
Dach2	Cfdp1	0.083328	31.37	0.374	rgb(221,146,146)	1.6081	2,2
Mxi1	Cox7a2l	0.99462	50.75	0.752	rgb(225, 73, 75)	1.9962	2,2
Zfp1	Cpm	0.7045	45.26	0.259	rgb(220,167,168)	1.8863	None
Zfp1	Csf1	0.62736	43.36	0.362	rgb(221,148,149)	1.8482	2,2
Nme2	Ctsz	0.50252	39.37	0.368	rgb(221,147,147)	1.7683	2,2
Nme2	Ddit4	0.37549	37.23	0.233	rgb(220,172,173)	1.7255	2,2
Zfp1	Deptor	0.97945	50.64	0.643	rgb(224, 94, 95)	1.994	None
Zfp1	Dgka	0.88581	49.62	0.622	rgb(224, 98, 99)	1.9736	None
Zfp1	Dhrs13	0.66483	44.37	0.372	rgb(221,146,147)	1.8684	2,2
Zfp1	Dlgap5	0.78743	47.41	0.414	rgb(222,138,139)	1.9293	None
Zfp1	Dnmbp	0.64489	44.07	0.073	rgb(218,203,203)	1.8624	2,2
Mxi1	Dusp14	0.017716	30.33	0.33	rgb(221,154,155)	1.5873	2,2
Nme2	Dusp14	0.16756	32.26	0.264	rgb(220,167,167)	1.626	2,2
Dach2	Eef1b2	0.77315	47.34	0.336	rgb(221,153,154)	1.9279	2,2
Nme2	Eef1b2	0.63341	43.24	0.345	rgb(221,151,152)	1.8458	2,2
Zfp1	Eef1b2	0.91144	50.36	0.364	rgb(221,148,148)	1.9884	2,2
Nme2	Eef1g	0.48084	39.42	0.463	rgb(222,129,129)	1.7693	2,2
Mxi1	Egln3	0.1933	32.47	0.465	rgb(222,128,129)	1.6302	2,2
Mxi1	Eif3e	0.72562	45.56	0.558	rgb(223,110,112)	1.8923	2,2
Nme2	Eif5a	0.70355	45.25	0.253	rgb(220,169,169)	1.8861	2,2
Zfp1	Elf1	0.85344	49.32	0.323	rgb(221,155,156)	1.9676	None
Nme2	Eln	0.21148	33.21	0.209	rgb(219,177,177)	1.645	2,2
Zfp1	Faah	0.76941	47.19	0.195	rgb(219,180,180)	1.9249	None
Nme2	Fam162a	0.56549	41.24	0.24	rgb(220,171,172)	1.8058	2,2
Zfp1	Fam213a	0.93306	50.45	0.453	rgb(222,131,131)	1.9902	None
Zfp1	Fam69a	0.89854	50.27	0.268	rgb(220,166,166)	1.9866	None
Dach2	Fam92a	0.38286	36.42	0.415	rgb(222,138,139)	1.7093	2,2
Mxi1	Fbxo34	0.24774	33.54	0.536	rgb(223,115,116)	1.6516	2,2
Zfp1	Fuom	0.26172	34.52	0.524	rgb(223,117,118)	1.6712	2,2
Zfp1	Gcnt1	0.85014	49.3	0.295	rgb(220,161,161)	1.9672	None
Mxi1	Gla	0.49131	39.26	0.306	rgb(220,159,159)	1.7661	2,2
Mxi1	Glul	0.81161	48.33	0.585	rgb(223,105,106)	1.9477	2,2
